solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses,conflict_literals,actual_reward
glucose,sat-bench-trig-taylor6.cnf,benchmarks/sat-bench-trig-taylor6.cnf,TIMEOUT,300.0,,True,False,,,,,1560821.0,7024389.0,,,,,,,,,,,,,,,,,,,,
maplesat,sat-bench-trig-taylor6.cnf,benchmarks/sat-bench-trig-taylor6.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,9vliw_bp_mc.shuffled.cnf,benchmarks/9vliw_bp_mc.shuffled.cnf,UNSAT,8.194567203521729,20.0,False,False,107470.0,973480.0,28920527.0,4999.0,,,,102497.0,37277.0,40955.0,44161.0,1242.0,8.08,8.18,67.0,20.0,,,,,,,,,,
glucose,9vliw_bp_mc.shuffled.cnf,benchmarks/9vliw_bp_mc.shuffled.cnf,UNSAT,3.3357458114624023,20.0,False,False,55701.0,777900.0,15892489.0,286.0,20093.0,179481.0,3.25435,,,,,,,,,,154.0,6.0,38524.0,30.0,975.0,819.0,6.0,1879.0,,
maplesat,9vliw_bp_mc.shuffled.cnf,benchmarks/9vliw_bp_mc.shuffled.cnf,UNSAT,6.535437107086182,20.0,False,False,121173.0,1212138.0,28911286.0,318.0,20093.0,179481.0,6.35325,,,,,,,,,,,,,,,,,,4821933.0,0.050873
cadical,SCPC-900-31.cnf,benchmarks/SCPC-900-31.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,SCPC-900-31.cnf,benchmarks/SCPC-900-31.cnf,TIMEOUT,300.0,,True,False,,,,,900.0,41714.0,,,,,,,,,,,,,,,,,,,,
maplesat,SCPC-900-31.cnf,benchmarks/SCPC-900-31.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,SC23_Timetable_C_477_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_477_E_50_Cl_32_D_6_T_50.cnf,SAT,72.19555258750916,10.0,False,False,331661.0,20844815.0,238924347.0,16809.0,,,,313783.0,197516.0,104524.0,154290.0,5996.0,71.52,72.14,282.3,10.0,,,,,,,,,,
glucose,SC23_Timetable_C_477_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_477_E_50_Cl_32_D_6_T_50.cnf,SAT,179.64829993247986,10.0,False,False,1646811.0,55710591.0,735069537.0,22335.0,248425.0,801709.0,177.87,,,,,,,,,,2710.0,35.0,1529116.0,95.0,4577.0,2378.0,23.0,5400.0,,
maplesat,SC23_Timetable_C_477_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_477_E_50_Cl_32_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,grs-160-64.cnf,benchmarks/grs-160-64.cnf,UNSAT,221.1597681045532,20.0,False,False,1080059.0,5083061.0,1206337317.0,23395.0,,,,1018805.0,524231.0,370692.0,322866.0,9489.0,219.51,221.13,259.65,20.0,,,,,,,,,,
glucose,grs-160-64.cnf,benchmarks/grs-160-64.cnf,TIMEOUT,300.0,,True,False,,,,,224116.0,659680.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-160-64.cnf,benchmarks/grs-160-64.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,CNF_to_alien_11.cnf,benchmarks/CNF_to_alien_11.cnf,UNSAT,0.3116462230682373,20.0,False,False,17872.0,20967.0,660726.0,242.0,,,,17433.0,3699.0,8786.0,491.0,133.0,0.3,0.3,68.0,20.0,,,,,,,,,,
glucose,CNF_to_alien_11.cnf,benchmarks/CNF_to_alien_11.cnf,TIMEOUT,300.0,,True,False,,,,,231.0,1880.0,,,,,,,,,,,,,,,,,,,,
maplesat,CNF_to_alien_11.cnf,benchmarks/CNF_to_alien_11.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,asconhashv12_opt64_H5_M2-A8qZX_m0_3_U23.c.cnf,benchmarks/asconhashv12_opt64_H5_M2-A8qZX_m0_3_U23.c.cnf,UNSAT,254.5028524398804,20.0,False,False,1559234.0,55411365.0,738064426.0,211541.0,,,,1388764.0,1140485.0,108779.0,175095.0,6220.0,252.33,254.48,165.79,20.0,,,,,,,,,,
glucose,asconhashv12_opt64_H5_M2-A8qZX_m0_3_U23.c.cnf,benchmarks/asconhashv12_opt64_H5_M2-A8qZX_m0_3_U23.c.cnf,TIMEOUT,300.0,,True,False,,,,,126959.0,296289.0,,,,,,,,,,,,,,,,,,,,
maplesat,asconhashv12_opt64_H5_M2-A8qZX_m0_3_U23.c.cnf,benchmarks/asconhashv12_opt64_H5_M2-A8qZX_m0_3_U23.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,REGRandom-K4-L2-Seed20.cnf,benchmarks/REGRandom-K4-L2-Seed20.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,REGRandom-K4-L2-Seed20.cnf,benchmarks/REGRandom-K4-L2-Seed20.cnf,TIMEOUT,300.0,,True,False,,,,,10240.0,3306240.0,,,,,,,,,,,,,,,,,,,,
maplesat,REGRandom-K4-L2-Seed20.cnf,benchmarks/REGRandom-K4-L2-Seed20.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,intervals855.cnf,benchmarks/intervals855.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,intervals855.cnf,benchmarks/intervals855.cnf,TIMEOUT,300.0,,True,False,,,,,2630.0,64445.0,,,,,,,,,,,,,,,,,,,,
maplesat,intervals855.cnf,benchmarks/intervals855.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,SCPC-900-29.cnf,benchmarks/SCPC-900-29.cnf,SAT,79.18550634384155,10.0,False,False,1733692.0,2117047.0,99274019.0,11901.0,,,,1687103.0,989405.0,571280.0,235339.0,2838.0,78.44,79.17,77.04,10.0,,,,,,,,,,
glucose,SCPC-900-29.cnf,benchmarks/SCPC-900-29.cnf,TIMEOUT,300.0,,True,False,,,,,900.0,41634.0,,,,,,,,,,,,,,,,,,,,
maplesat,SCPC-900-29.cnf,benchmarks/SCPC-900-29.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,asconhashv12_opt64_H7_M2-K1zfAs8_m0_3_U5.c.cnf,benchmarks/asconhashv12_opt64_H7_M2-K1zfAs8_m0_3_U5.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,asconhashv12_opt64_H7_M2-K1zfAs8_m0_3_U5.c.cnf,benchmarks/asconhashv12_opt64_H7_M2-K1zfAs8_m0_3_U5.c.cnf,UNSAT,134.0488166809082,20.0,False,False,256554.0,1335616.0,651713244.0,1516.0,126976.0,296239.0,132.629,,,,,,,,,,2142.0,13.0,176876.0,33.0,787.0,182.0,24.0,253.0,,
maplesat,asconhashv12_opt64_H7_M2-K1zfAs8_m0_3_U5.c.cnf,benchmarks/asconhashv12_opt64_H7_M2-K1zfAs8_m0_3_U5.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,SC23_Timetable_C_488_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_488_E_50_Cl_33_D_6_T_50.cnf,SAT,118.45542216300964,10.0,False,False,384505.0,19949838.0,271502549.0,19950.0,,,,365705.0,259066.0,104696.0,160911.0,8982.0,117.22,118.4,290.79,10.0,,,,,,,,,,
glucose,SC23_Timetable_C_488_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_488_E_50_Cl_33_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,251975.0,812962.0,,,,,,,,,,,,,,,,,,,,
maplesat,SC23_Timetable_C_488_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_488_E_50_Cl_33_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,multiplier_15bits__miter_20.cnf,benchmarks/multiplier_15bits__miter_20.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,multiplier_15bits__miter_20.cnf,benchmarks/multiplier_15bits__miter_20.cnf,TIMEOUT,300.0,,True,False,,,,,5052.0,15036.0,,,,,,,,,,,,,,,,,,,,
maplesat,multiplier_15bits__miter_20.cnf,benchmarks/multiplier_15bits__miter_20.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,6s20-sc2013.cnf,benchmarks/6s20-sc2013.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,6s20-sc2013.cnf,benchmarks/6s20-sc2013.cnf,TIMEOUT,300.0,,True,False,,,,,58614.0,175092.0,,,,,,,,,,,,,,,,,,,,
maplesat,6s20-sc2013.cnf,benchmarks/6s20-sc2013.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,collections_namedtuple_15.cnf,benchmarks/collections_namedtuple_15.cnf,UNSAT,205.3989779949188,20.0,False,False,4475897.0,5052569.0,317378255.0,117235.0,,,,4406707.0,2118258.0,2009902.0,105458.0,6145.0,203.77,205.39,74.03,20.0,,,,,,,,,,
glucose,collections_namedtuple_15.cnf,benchmarks/collections_namedtuple_15.cnf,TIMEOUT,300.0,,True,False,,,,,945.0,22923.0,,,,,,,,,,,,,,,,,,,,
maplesat,collections_namedtuple_15.cnf,benchmarks/collections_namedtuple_15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,WS_400_24_70_10.apx_2_DC-AD.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,WS_400_24_70_10.apx_2_DC-AD.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,800.0,15200.0,,,,,,,,,,,,,,,,,,,,
maplesat,WS_400_24_70_10.apx_2_DC-AD.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-AD.cnf,UNSAT,250.36400198936465,20.0,False,False,4117826.0,5169907.0,401657969.0,7227.0,800.0,15200.0,248.926,,,,,,,,,,,,,,,,,,150006648.0,0.116653
cadical,tseitin_d3_n160.cnf,benchmarks/tseitin_d3_n160.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,tseitin_d3_n160.cnf,benchmarks/tseitin_d3_n160.cnf,TIMEOUT,300.0,,True,False,,,,,240.0,640.0,,,,,,,,,,,,,,,,,,,,
maplesat,tseitin_d3_n160.cnf,benchmarks/tseitin_d3_n160.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_100_450.cnf,benchmarks/PRP_100_450.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,PRP_100_450.cnf,benchmarks/PRP_100_450.cnf,TIMEOUT,300.0,,True,False,,,,,7093885.0,42608491.0,,,,,,,,,,,,,,,,,,,,
maplesat,PRP_100_450.cnf,benchmarks/PRP_100_450.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,patat-08-comp-3.cnf,benchmarks/patat-08-comp-3.cnf,SAT,8.9514000415802,10.0,False,False,48434.0,4265200.0,22020162.0,1914.0,,,,46131.0,26307.0,1095450.0,188810.0,,8.77,8.91,256.36,10.0,,,,,,,,,,
glucose,patat-08-comp-3.cnf,benchmarks/patat-08-comp-3.cnf,SAT,51.179643630981445,10.0,False,False,1816982.0,12466658.0,222360173.0,7327.0,78774.0,1616620.0,50.6444,,,,,,,,,,14165.0,37.0,1712599.0,28.0,52.0,13.0,0.0,104.0,,
maplesat,patat-08-comp-3.cnf,benchmarks/patat-08-comp-3.cnf,SAT,6.083972692489624,10.0,False,False,83470.0,722232.0,15774185.0,254.0,78774.0,1616620.0,5.94475,,,,,,,,,,,,,,,,,,2543199.0,0.021054
cadical,mchess18-mixed-35percent-blocked.cnf,benchmarks/mchess18-mixed-35percent-blocked.cnf,UNSAT,237.32084035873413,20.0,False,False,7520875.0,13313055.0,126584080.0,199970.0,,,,7177579.0,5252409.0,1758053.0,329378.0,8998.0,235.45,237.3,68.0,20.0,,,,,,,,,,
glucose,mchess18-mixed-35percent-blocked.cnf,benchmarks/mchess18-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,26095.0,1252.0,,,,,,,,,,,,,,,,,,,,
maplesat,mchess18-mixed-35percent-blocked.cnf,benchmarks/mchess18-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,g2-T49.2.0.cnf,benchmarks/g2-T49.2.0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,g2-T49.2.0.cnf,benchmarks/g2-T49.2.0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
maplesat,g2-T49.2.0.cnf,benchmarks/g2-T49.2.0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,17_0.cnf,benchmarks/17_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,17_0.cnf,benchmarks/17_0.cnf,TIMEOUT,300.0,,True,False,,,,,2848.0,9312.0,,,,,,,,,,,,,,,,,,,,
maplesat,17_0.cnf,benchmarks/17_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,brent_9_0.cnf,benchmarks/brent_9_0.cnf,UNSAT,122.8817219734192,20.0,False,False,3449626.0,6606885.0,201179542.0,102969.0,,,,3174317.0,2317505.0,689985.0,301039.0,14855.0,121.7,122.86,78.73,20.0,,,,,,,,,,
glucose,brent_9_0.cnf,benchmarks/brent_9_0.cnf,TIMEOUT,300.0,,True,False,,,,,10449.0,45198.0,,,,,,,,,,,,,,,,,,,,
maplesat,brent_9_0.cnf,benchmarks/brent_9_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,brent_63_0.15.cnf,benchmarks/brent_63_0.15.cnf,SAT,2.555107355117798,10.0,False,False,6789.0,130038.0,3411511.0,213.0,,,,5797.0,2818.0,933.0,931.0,,2.45,2.53,85.62,10.0,,,,,,,,,,
glucose,brent_63_0.15.cnf,benchmarks/brent_63_0.15.cnf,TIMEOUT,300.0,,True,False,,,,,75079.0,229284.0,,,,,,,,,,,,,,,,,,,,
maplesat,brent_63_0.15.cnf,benchmarks/brent_63_0.15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,ncc_none_7047_6_3_3_0_0_420.cnf,benchmarks/ncc_none_7047_6_3_3_0_0_420.cnf,UNSAT,137.18174052238464,20.0,False,False,45132.0,59925168.0,111369306.0,553.0,,,,33039.0,944.0,261307.0,423139.0,1094.0,135.84,137.11,1556.41,20.0,,,,,,,,,,
glucose,ncc_none_7047_6_3_3_0_0_420.cnf,benchmarks/ncc_none_7047_6_3_3_0_0_420.cnf,TIMEOUT,300.0,,True,False,,,,,1484350.0,5359707.0,,,,,,,,,,,,,,,,,,,,
maplesat,ncc_none_7047_6_3_3_0_0_420.cnf,benchmarks/ncc_none_7047_6_3_3_0_0_420.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mrpp_6x6#18_20.cnf,benchmarks/mrpp_6x6#18_20.cnf,SAT,14.299833059310911,10.0,False,False,407205.0,3982025.0,41745629.0,20243.0,,,,386726.0,296958.0,23156.0,28939.0,6330.0,14.1,14.28,68.0,10.0,,,,,,,,,,
glucose,mrpp_6x6#18_20.cnf,benchmarks/mrpp_6x6#18_20.cnf,SAT,126.20432639122008,10.0,False,False,3278127.0,18301393.0,292724370.0,20808.0,10841.0,83361.0,125.297,,,,,,,,,,13839.0,38.0,2889334.0,20.0,33749.0,3411.0,129.0,19191.0,,
maplesat,mrpp_6x6#18_20.cnf,benchmarks/mrpp_6x6#18_20.cnf,SAT,89.34659123420715,10.0,False,False,2878217.0,14187779.0,314805337.0,5115.0,10841.0,83361.0,88.6607,,,,,,,,,,,,,,,,,,86703217.0,0.111807
cadical,unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,benchmarks/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,benchmarks/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,TIMEOUT,300.0,,True,False,,,,,205.0,4549.0,,,,,,,,,,,,,,,,,,,,
maplesat,unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,benchmarks/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,UNSAT,144.22320699691772,20.0,False,False,9866879.0,12179547.0,154434623.0,16377.0,205.0,4549.0,143.196,,,,,,,,,,,,,,,,,,192884730.0,0.704014
cadical,grs-192-256.cnf,benchmarks/grs-192-256.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,grs-192-256.cnf,benchmarks/grs-192-256.cnf,TIMEOUT,300.0,,True,False,,,,,1436378.0,4169962.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-192-256.cnf,benchmarks/grs-192-256.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,46bits_11.dimacs.cnf,benchmarks/46bits_11.dimacs.cnf,SAT,217.2814769744873,10.0,False,False,1928367.0,3207941.0,202727086.0,106903.0,,,,1897750.0,1500139.0,291315.0,110030.0,18263.0,215.34,217.27,68.0,10.0,,,,,,,,,,
glucose,46bits_11.dimacs.cnf,benchmarks/46bits_11.dimacs.cnf,SAT,261.10978507995605,10.0,False,False,1716485.0,1945758.0,171803159.0,4779.0,689.0,16922.0,258.375,,,,,,,,,,22066.0,36.0,1616249.0,24.0,3623.0,90.0,9.0,1703.0,,
maplesat,46bits_11.dimacs.cnf,benchmarks/46bits_11.dimacs.cnf,SAT,136.1512451171875,10.0,False,False,1800674.0,2057478.0,209952132.0,3508.0,689.0,16922.0,135.243,,,,,,,,,,,,,,,,,,41031755.0,0.332707
cadical,19_2.cnf,benchmarks/19_2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,19_2.cnf,benchmarks/19_2.cnf,TIMEOUT,300.0,,True,False,,,,,3168.0,10400.0,,,,,,,,,,,,,,,,,,,,
maplesat,19_2.cnf,benchmarks/19_2.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,SCPC-1000-20.cnf,benchmarks/SCPC-1000-20.cnf,SAT,21.864444255828857,10.0,False,False,456360.0,571459.0,34363490.0,2911.0,,,,444258.0,244841.0,158849.0,88619.0,1490.0,21.7,21.84,68.0,10.0,,,,,,,,,,
glucose,SCPC-1000-20.cnf,benchmarks/SCPC-1000-20.cnf,TIMEOUT,300.0,,True,False,,,,,1000.0,51095.0,,,,,,,,,,,,,,,,,,,,
maplesat,SCPC-1000-20.cnf,benchmarks/SCPC-1000-20.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,grs-32-256.cnf,benchmarks/grs-32-256.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,grs-32-256.cnf,benchmarks/grs-32-256.cnf,TIMEOUT,300.0,,True,False,,,,,839258.0,2381322.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-32-256.cnf,benchmarks/grs-32-256.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_100_550.cnf,benchmarks/PRP_100_550.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,PRP_100_550.cnf,benchmarks/PRP_100_550.cnf,TIMEOUT,300.0,,True,False,,,,,8674092.0,52106696.0,,,,,,,,,,,,,,,,,,,,
maplesat,PRP_100_550.cnf,benchmarks/PRP_100_550.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,hash_table_find_safety_size_30.cnf,benchmarks/hash_table_find_safety_size_30.cnf,KILLED,156.00568151474,-9.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,hash_table_find_safety_size_30.cnf,benchmarks/hash_table_find_safety_size_30.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
maplesat,hash_table_find_safety_size_30.cnf,benchmarks/hash_table_find_safety_size_30.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,C208_FA_UT_3254.cnf,benchmarks/C208_FA_UT_3254.cnf,UNSAT,0.0172023773193359,20.0,False,False,,,1175.0,,,,,,,,,,0.0,0.01,68.0,20.0,,,,,,,,,,
glucose,C208_FA_UT_3254.cnf,benchmarks/C208_FA_UT_3254.cnf,UNSAT,0.0364327430725097,20.0,False,False,0.0,0.0,1219.0,0.0,1805.0,6135.0,0.010519,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
maplesat,C208_FA_UT_3254.cnf,benchmarks/C208_FA_UT_3254.cnf,UNSAT,0.0289952754974365,20.0,False,False,0.0,0.0,1219.0,0.0,1805.0,6135.0,0.012044,,,,,,,,,,,,,,,,,,0.0,
cadical,oisc-subrv-and-nested-14.cnf,benchmarks/oisc-subrv-and-nested-14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,oisc-subrv-and-nested-14.cnf,benchmarks/oisc-subrv-and-nested-14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
maplesat,oisc-subrv-and-nested-14.cnf,benchmarks/oisc-subrv-and-nested-14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,DivU_1520_10.cnf.sanitized.cnf,benchmarks/DivU_1520_10.cnf.sanitized.cnf,UNSAT,12.192979097366331,20.0,False,False,84632.0,1849359.0,2119095.0,111.0,,,,28665.0,11071.0,75315.0,65263.0,,12.0,12.16,241.68,20.0,,,,,,,,,,
glucose,DivU_1520_10.cnf.sanitized.cnf,benchmarks/DivU_1520_10.cnf.sanitized.cnf,UNSAT,44.91436839103699,20.0,False,False,0.0,0.0,331.0,0.0,1520.0,766890.0,44.3959,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
maplesat,DivU_1520_10.cnf.sanitized.cnf,benchmarks/DivU_1520_10.cnf.sanitized.cnf,UNSAT,41.98673844337464,20.0,False,False,0.0,0.0,331.0,0.0,1520.0,766890.0,41.53,,,,,,,,,,,,,,,,,,0.0,
cadical,tseitin_grid_n100_m100.cnf,benchmarks/tseitin_grid_n100_m100.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,tseitin_grid_n100_m100.cnf,benchmarks/tseitin_grid_n100_m100.cnf,TIMEOUT,300.0,,True,False,,,,,19800.0,78408.0,,,,,,,,,,,,,,,,,,,,
glucose,SC23_Timetable_C_481_E_49_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_481_E_49_Cl_32_D_6_T_50.cnf,SAT,106.75734305381776,10.0,False,False,911366.0,44550824.0,494571911.0,13069.0,247375.0,793062.0,105.565,,,,,,,,,,1887.0,26.0,832462.0,80.0,3851.0,2055.0,9.0,5052.0,,
maplesat,SC23_Timetable_C_481_E_49_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_481_E_49_Cl_32_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,WS_400_24_70_10.apx_2_DC-ST.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,WS_400_24_70_10.apx_2_DC-ST.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,800.0,15600.0,,,,,,,,,,,,,,,,,,,,
maplesat,WS_400_24_70_10.apx_2_DC-ST.cnf,benchmarks/WS_400_24_70_10.apx_2_DC-ST.cnf,UNSAT,211.31010508537287,20.0,False,False,3347444.0,4113927.0,338396999.0,6011.0,800.0,15600.0,209.399,,,,,,,,,,,,,,,,,,117436158.0,0.115575
cadical,SC23_Timetable_C_481_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_481_E_50_Cl_32_D_6_T_50.cnf,SAT,59.03303980827332,10.0,False,False,253303.0,17870578.0,196471866.0,16464.0,,,,239339.0,144576.0,94356.0,150493.0,3935.0,58.54,58.99,272.43,10.0,,,,,,,,,,
glucose,SC23_Timetable_C_481_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_481_E_50_Cl_32_D_6_T_50.cnf,SAT,96.57100367546082,10.0,False,False,944281.0,48894695.0,497029267.0,13357.0,248213.0,797751.0,95.6786,,,,,,,,,,1954.0,26.0,832474.0,79.0,4230.0,2270.0,18.0,5039.0,,
maplesat,SC23_Timetable_C_481_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_481_E_50_Cl_32_D_6_T_50.cnf,SAT,15.946698188781738,10.0,False,False,95207.0,7207244.0,60636836.0,255.0,248213.0,797751.0,15.2506,,,,,,,,,,,,,,,,,,9287263.0,0.032824
cadical,mchess18-mixed-45percent-blocked.cnf,benchmarks/mchess18-mixed-45percent-blocked.cnf,UNSAT,169.47139286994934,20.0,False,False,5695676.0,9595996.0,93557990.0,157521.0,,,,5400919.0,3851704.0,1406689.0,287889.0,7183.0,167.34,169.41,67.0,20.0,,,,,,,,,,
glucose,mchess18-mixed-45percent-blocked.cnf,benchmarks/mchess18-mixed-45percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,26095.0,1281.0,,,,,,,,,,,,,,,,,,,,
maplesat,mchess18-mixed-45percent-blocked.cnf,benchmarks/mchess18-mixed-45percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,clqcolor-08-06-07.shuffled-as.sat05-1257.cnf,benchmarks/clqcolor-08-06-07.shuffled-as.sat05-1257.cnf,UNSAT,3.085214853286743,20.0,False,False,185432.0,250908.0,4299044.0,4102.0,,,,172973.0,64440.0,80033.0,9592.0,2230.0,3.03,3.07,68.0,20.0,,,,,,,,,,
