solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses,conflict_literals,actual_reward,category,decisions_per_conflict,conflicts_per_decision,decisions_per_second,restarts_per_conflict,conflicts_per_restart,restarts_per_second,learned_per_conflict,removed_per_conflict,reduced_per_conflict,propagations_per_conflict,propagations_per_decision
cadical,asconhashv12_opt64_H7_M2-OrF8zEw_m2_4.c.cnf,benchmarks/asconhashv12_opt64_H7_M2-OrF8zEw_m2_4.c.cnf,SAT,242.54150199890137,10.0,False,False,1433390.0,49876346.0,864871414.0,196612.0,,,,1260375.0,1009270.0,108051.0,155176.0,4914.0,240.56,242.51,139.67,10.0,,,,,,,,,,,industrial,34.79607503889381,0.028738873533357877,205640.45983448194,0.1371657399591179,7.290450226842716,810.6324005567121,0.8792966324587167,,,603.3748065774143,17.340312259442584
glucose,asconhashv12_opt64_H7_M2-OrF8zEw_m2_4.c.cnf,benchmarks/asconhashv12_opt64_H7_M2-OrF8zEw_m2_4.c.cnf,SAT,263.752503156662,10.0,False,False,840506.0,2341076.0,1430131308.0,2312.0,127096.0,296703.0,263.215,,,,,,,,,,9450.0,25.0,767966.0,34.0,920.0,96.0,7.0,354.0,,,industrial,2.7853174159375422,0.3590255079288327,8876.033296296198,0.002750723968656976,363.54065743944636,8.765793584247932,,0.9136948457238854,0.00042117486371304907,1701.5123128210864,610.8863223577534
maplesat,asconhashv12_opt64_H7_M2-OrF8zEw_m2_4.c.cnf,benchmarks/asconhashv12_opt64_H7_M2-OrF8zEw_m2_4.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,WCNF_to_alien_14.cnf,benchmarks/WCNF_to_alien_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,WCNF_to_alien_14.cnf,benchmarks/WCNF_to_alien_14.cnf,TIMEOUT,300.0,,True,False,,,,,448.0,5562.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,WCNF_to_alien_14.cnf,benchmarks/WCNF_to_alien_14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,ER_500_10_1.apx_1_DC-AD.cnf,benchmarks/ER_500_10_1.apx_1_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,ER_500_10_1.apx_1_DC-AD.cnf,benchmarks/ER_500_10_1.apx_1_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,1002.0,38763.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,ER_500_10_1.apx_1_DC-AD.cnf,benchmarks/ER_500_10_1.apx_1_DC-AD.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,stb_588_138.apx_2_DC-ST.cnf,benchmarks/stb_588_138.apx_2_DC-ST.cnf,UNSAT,164.74405026435852,20.0,False,False,3066973.0,4146750.0,262619644.0,96765.0,,,,3005618.0,2049647.0,809360.0,38150.0,13291.0,150.83,164.72,68.0,20.0,,,,,,,,,,,crafted,1.3520660273174887,0.7396088503044553,25170.86349003723,0.031550652711973666,31.695065364542966,587.3656732654374,0.9799949331148334,,,85.62828691351375,63.33143883764394
glucose,stb_588_138.apx_2_DC-ST.cnf,benchmarks/stb_588_138.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,1176.0,13472.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,stb_588_138.apx_2_DC-ST.cnf,benchmarks/stb_588_138.apx_2_DC-ST.cnf,UNSAT,83.59854316711426,20.0,False,False,1348682.0,1609001.0,219971922.0,2558.0,1176.0,13472.0,82.4697,,,,,,,,,,,,,,,,,,42887700.0,0.09998,crafted,1.1930173309942596,0.8382107904221315,19246.75884343573,0.0018966665233168382,527.2408131352619,30.598619343001403,,,,163.10139973692836,136.71335319244673
cadical,oisc-subrv-sll-nested-15.cnf,benchmarks/oisc-subrv-sll-nested-15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,oisc-subrv-sll-nested-15.cnf,benchmarks/oisc-subrv-sll-nested-15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,oisc-subrv-sll-nested-15.cnf,benchmarks/oisc-subrv-sll-nested-15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,ContextModel_output_8_4_10.bul.dimacs.cnf,benchmarks/ContextModel_output_8_4_10.bul.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,ContextModel_output_8_4_10.bul.dimacs.cnf,benchmarks/ContextModel_output_8_4_10.bul.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,45920.0,308483.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,ContextModel_output_8_4_10.bul.dimacs.cnf,benchmarks/ContextModel_output_8_4_10.bul.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,CNFPlus_from_fp_12.cnf,benchmarks/CNFPlus_from_fp_12.cnf,UNSAT,1.1351089477539062,20.0,False,False,45617.0,50160.0,2350638.0,611.0,,,,44874.0,9845.0,24739.0,1500.0,297.0,1.09,1.11,67.0,20.0,,,,,,,,,,,industrial,1.0995900651073065,0.9094298245614035,44189.590875178954,0.013394129381590196,74.65957446808511,538.2743226621678,0.983712212552338,,,51.52986825087139,46.8627990430622
glucose,CNFPlus_from_fp_12.cnf,benchmarks/CNFPlus_from_fp_12.cnf,TIMEOUT,300.0,,True,False,,,,,348.0,4817.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,CNFPlus_from_fp_12.cnf,benchmarks/CNFPlus_from_fp_12.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,eqspctbk14spwtcl14.cnf,benchmarks/eqspctbk14spwtcl14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,eqspctbk14spwtcl14.cnf,benchmarks/eqspctbk14spwtcl14.cnf,TIMEOUT,300.0,,True,False,,,,,4699.0,14013.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,eqspctbk14spwtcl14.cnf,benchmarks/eqspctbk14spwtcl14.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,PRP_200_100.cnf,benchmarks/PRP_200_100.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,PRP_200_100.cnf,benchmarks/PRP_200_100.cnf,TIMEOUT,300.0,,True,False,,,,,3143157.0,18802856.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,PRP_200_100.cnf,benchmarks/PRP_200_100.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,sgen3-n260-s62321009-sat.cnf,benchmarks/sgen3-n260-s62321009-sat.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
glucose,sgen3-n260-s62321009-sat.cnf,benchmarks/sgen3-n260-s62321009-sat.cnf,TIMEOUT,300.0,,True,False,,,,,260.0,624.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,sgen3-n260-s62321009-sat.cnf,benchmarks/sgen3-n260-s62321009-sat.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,hash_table_find_safety_size_20.cnf,benchmarks/hash_table_find_safety_size_20.cnf,UNSAT,280.02646923065186,20.0,False,False,14668.0,9424362.0,203911103.0,843.0,,,,10294.0,2877.0,32170806.0,25049.0,434.0,272.47,278.61,20408.14,20.0,,,,,,,,,,,industrial,642.5117262067084,0.0015563918279030452,33655.25418326563,0.05747204799563676,17.39976275207592,3.010429700863881,0.7017998363785111,,,13901.765953095173,21.636594922818116
glucose,hash_table_find_safety_size_20.cnf,benchmarks/hash_table_find_safety_size_20.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,hash_table_find_safety_size_20.cnf,benchmarks/hash_table_find_safety_size_20.cnf,UNSAT,138.09948301315308,20.0,False,False,15209.0,1548579.0,345516115.0,62.0,11544110.0,46323062.0,134.441,,,,,,,,,,,,,,,,,,2129027.0,0.00362,industrial,101.81990926425144,0.00982126194401448,11213.503238477062,0.004076533631402459,245.30645161290323,0.448951716887274,,,,22717.871983693865,223.11817156244533
cadical,brent_65_0.1.cnf,benchmarks/brent_65_0.1.cnf,SAT,7.66621994972229,10.0,False,False,55449.0,857630.0,21728132.0,1466.0,,,,47891.0,26641.0,3154.0,10077.0,,7.56,7.64,96.3,10.0,,,,,,,,,,,crafted,15.467005716965138,0.0646537551158425,111871.30106162265,0.026438709444714964,37.82332878581173,191.2285336990763,0.8636945661779293,,,391.85795956644847,25.33508855800287
glucose,brent_65_0.1.cnf,benchmarks/brent_65_0.1.cnf,TIMEOUT,300.0,,True,False,,,,,77577.0,276874.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,brent_65_0.1.cnf,benchmarks/brent_65_0.1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,brent_63_0.26.cnf,benchmarks/brent_63_0.26.cnf,SAT,4.744906902313232,10.0,False,False,55565.0,717029.0,16786728.0,1690.0,,,,47489.0,28932.0,3973.0,9807.0,471.0,4.69,4.73,70.62,10.0,,,,,,,,,,,crafted,12.904328264195087,0.07749337892888572,151115.5044265325,0.030414829478988572,32.87869822485207,356.17137170301334,0.8546567083595789,,,302.10974534329165,23.411504973996866
glucose,brent_63_0.26.cnf,benchmarks/brent_63_0.26.cnf,TIMEOUT,300.0,,True,False,,,,,74886.0,173314.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,brent_63_0.26.cnf,benchmarks/brent_63_0.26.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,iso-brn100.shuffled-as.sat05-3025.cnf,benchmarks/iso-brn100.shuffled-as.sat05-3025.cnf,SAT,0.0644266605377197,10.0,False,False,167.0,9197.0,19920.0,4.0,,,,158.0,,1953.0,705.0,,0.03,0.03,67.0,10.0,,,,,,,,,,,random,55.07185628742515,0.018158095030988367,142751.46225552788,0.023952095808383235,41.75,62.086098621519135,0.9461077844311377,,,119.2814371257485,2.165923670762205
glucose,iso-brn100.shuffled-as.sat05-3025.cnf,benchmarks/iso-brn100.shuffled-as.sat05-3025.cnf,SAT,0.027895450592041,10.0,False,False,226.0,499.0,9319.0,1.0,3587.0,8859.0,0.01646,,,,,,,,,,0.0,0.0,0.0,9.0,11.0,8.0,2.0,47.0,,,random,2.2079646017699117,0.4529058116232465,17888.22153467463,0.004424778761061947,226.0,35.84813934804536,,0.0,0.2079646017699115,41.23451327433628,18.675350701402806
maplesat,iso-brn100.shuffled-as.sat05-3025.cnf,benchmarks/iso-brn100.shuffled-as.sat05-3025.cnf,SAT,0.0248832702636718,10.0,False,False,145.0,335.0,7366.0,2.0,3587.0,8859.0,0.013614,,,,,,,,,,,,,,,,,,1260.0,0.269289,random,2.310344827586207,0.43283582089552236,13462.860646941632,0.013793103448275862,72.5,80.37528744442766,,,,50.8,21.98805970149254
cadical,ContextModel_output_8_4_8.bul_.dimacs.cnf,benchmarks/ContextModel_output_8_4_8.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,ContextModel_output_8_4_8.bul_.dimacs.cnf,benchmarks/ContextModel_output_8_4_8.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,36736.0,243458.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,ContextModel_output_8_4_8.bul_.dimacs.cnf,benchmarks/ContextModel_output_8_4_8.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,grs-64-160.cnf,benchmarks/grs-64-160.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,grs-64-160.cnf,benchmarks/grs-64-160.cnf,TIMEOUT,300.0,,True,False,,,,,448832.0,1290784.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,grs-64-160.cnf,benchmarks/grs-64-160.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,SC23_Timetable_C_474_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_474_E_50_Cl_32_D_6_T_50.cnf,SAT,102.719788312912,10.0,False,False,529849.0,22480596.0,273506205.0,19246.0,,,,507790.0,330600.0,185707.0,161828.0,9645.0,101.55,102.65,275.36,10.0,,,,,,,,,,,industrial,42.42830693272989,0.023569170497081127,218853.6052227647,0.0363235563339744,27.53034396757768,187.3640932881552,0.95836738391504,,,516.196510703993,12.166323570780774
glucose,SC23_Timetable_C_474_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_474_E_50_Cl_32_D_6_T_50.cnf,SAT,76.5587375164032,10.0,False,False,609241.0,34275198.0,331233895.0,8250.0,250016.0,810461.0,75.4628,,,,,,,,,,1144.0,21.0,536529.0,69.0,2916.0,1600.0,10.0,3697.0,,,industrial,56.25884994608045,0.017774981197774552,447698.0565759241,0.013541439266234544,73.84739393939394,107.76039767155754,,0.8806514991604307,0.006068206177850801,543.6828693407042,9.663952780083138
maplesat,SC23_Timetable_C_474_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_474_E_50_Cl_32_D_6_T_50.cnf,SAT,55.92405462265015,10.0,False,False,321887.0,18247836.0,183802559.0,766.0,250016.0,810461.0,55.161,,,,,,,,,,,,,,,,,,39388133.0,0.042557,industrial,56.69019252097786,0.017639735473291188,326296.72728717583,0.00237971710569237,420.2180156657964,13.697147053600037,,,,571.0157881492573,10.072567454025782
cadical,shift1add.28943.cnf,benchmarks/shift1add.28943.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,shift1add.28943.cnf,benchmarks/shift1add.28943.cnf,UNSAT,271.4763357639313,20.0,False,False,146335.0,533488578.0,1126311530.0,1022.0,636737.0,1128757.0,268.606,,,,,,,,,,0.0,7.0,20631.0,4.0,44821.0,43864.0,42054.0,1722.0,,,industrial,3645.6662999282466,0.0002742982812276817,1965138.4217293537,0.006983975125568046,143.18493150684932,3.7646006865537793,,0.14098472682543478,0.011767519732121501,7696.802063757816,2.111219577038442
maplesat,shift1add.28943.cnf,benchmarks/shift1add.28943.cnf,UNSAT,44.46330404281616,20.0,False,False,31410.0,19716265.0,113125219.0,116.0,636737.0,1128757.0,43.7847,,,,,,,,,,,,,,,,,,109924.0,0.002335,industrial,627.7066220948742,0.0015931009245412353,443427.79792104795,0.003693091372174467,270.7758620689655,2.6088929398565885,,,,3601.5669850366126,5.737659693659017
cadical,asconhashv12_opt64_H9_M2-Jdds95CIv_m1_5.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-Jdds95CIv_m1_5.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,asconhashv12_opt64_H9_M2-Jdds95CIv_m1_5.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-Jdds95CIv_m1_5.c.cnf,SAT,216.65675354003903,10.0,False,False,393584.0,2202674.0,1388057778.0,2905.0,158682.0,372495.0,214.943,,,,,,,,,,1367.0,17.0,324746.0,46.0,1179.0,182.0,13.0,154.0,,,industrial,5.596452091548437,0.17868463512984673,10166.652846078658,0.007380889467051506,135.48502581755594,13.40830577646011,,0.8250995975446156,0.00039127606813285095,3526.71292024066,630.1694113609186
maplesat,asconhashv12_opt64_H9_M2-Jdds95CIv_m1_5.c.cnf,benchmarks/asconhashv12_opt64_H9_M2-Jdds95CIv_m1_5.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,benchmarks/mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,SAT,1.8931336402893064,10.0,False,False,33291.0,169733.0,8112448.0,2138.0,,,,32462.0,23393.0,1895.0,2470.0,217.0,1.86,1.88,67.0,10.0,,,,,,,,,,,random,5.09846505061428,0.19613746295652584,89657.16755952929,0.06422156138295636,15.571094480823199,1129.3444659687486,0.9750983749361689,,,243.6829173049773,47.79534916604314
glucose,mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,benchmarks/mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,SAT,1.123089075088501,10.0,False,False,35305.0,98211.0,3254531.0,285.0,2396.0,83733.0,1.08185,,,,,,,,,,39.0,4.0,16193.0,33.0,38.0,25.0,0.0,30.0,,,random,2.7817872822546383,0.35948111718646586,87447.20448131938,0.008072510975782467,123.87719298245614,253.76437748496627,,0.45866024642401926,0.000849737997450786,92.18328848605013,33.138151530887576
maplesat,mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,benchmarks/mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,SAT,0.3939483165740967,10.0,False,False,7322.0,27434.0,787942.0,31.0,2396.0,83733.0,0.379106,,,,,,,,,,,,,,,,,,229218.0,0.146108,random,3.746790494400437,0.26689509367937597,69638.57654875907,0.004233815897295821,236.19354838709677,78.69052537039917,,,,107.61294728216335,28.72136764598673
cadical,PRP_100_250.cnf,benchmarks/PRP_100_250.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,PRP_100_250.cnf,benchmarks/PRP_100_250.cnf,TIMEOUT,300.0,,True,False,,,,,3928456.0,23566950.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,PRP_100_250.cnf,benchmarks/PRP_100_250.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,22_1.cnf,benchmarks/22_1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
glucose,22_1.cnf,benchmarks/22_1.cnf,TIMEOUT,300.0,,True,False,,,,,3648.0,12032.0,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
maplesat,22_1.cnf,benchmarks/22_1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
cadical,PRP_100_500.cnf,benchmarks/PRP_100_500.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,PRP_100_500.cnf,benchmarks/PRP_100_500.cnf,TIMEOUT,300.0,,True,False,,,,,7886458.0,47378648.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,PRP_100_500.cnf,benchmarks/PRP_100_500.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,TableSymModel_output_8_3_10.bul_.dimacs.cnf,benchmarks/TableSymModel_output_8_3_10.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,TableSymModel_output_8_3_10.bul_.dimacs.cnf,benchmarks/TableSymModel_output_8_3_10.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,10440.0,106244.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,TableSymModel_output_8_3_10.bul_.dimacs.cnf,benchmarks/TableSymModel_output_8_3_10.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,hash_table_find_safety_size_24.cnf,benchmarks/hash_table_find_safety_size_24.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,hash_table_find_safety_size_24.cnf,benchmarks/hash_table_find_safety_size_24.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,hash_table_find_safety_size_24.cnf,benchmarks/hash_table_find_safety_size_24.cnf,UNSAT,205.89438581466675,20.0,False,False,14191.0,1849277.0,492742215.0,61.0,15062376.0,60600058.0,201.593,,,,,,,,,,,,,,,,,,4080701.0,0.003792,industrial,130.31336762736947,0.0076738098186480445,8981.67763381661,0.0042984990486928335,232.63934426229508,0.29626839876492983,,,,34722.16299062786,266.45127528217785
cadical,PRP_30_36.cnf,benchmarks/PRP_30_36.cnf,SAT,58.53366208076477,10.0,False,False,850708.0,4347081.0,87317063.0,35964.0,,,,778312.0,531556.0,267778.0,243161.0,10207.0,57.91,58.49,278.97,10.0,,,,,,,,,,,crafted,5.109956647874476,0.19569637648803875,74266.34257056899,0.04227537533442732,23.654432209987764,614.4156835835225,0.9148991193217885,,,102.64046300258138,20.08636669065978
glucose,PRP_30_36.cnf,benchmarks/PRP_30_36.cnf,SAT,78.67149639129639,10.0,False,False,1353748.0,25389391.0,604624693.0,4269.0,167970.0,999018.0,77.6774,,,,,,,,,,6692.0,24.0,1022816.0,13.0,84107.0,28608.0,8969.0,18483.0,,,crafted,18.754887172501824,0.05331943566507759,322726.6820211251,0.003153467262740185,317.1112672757086,54.26361764833914,,0.7555438678395092,0.013653205766508981,446.6301652892562,23.814068364223466
maplesat,PRP_30_36.cnf,benchmarks/PRP_30_36.cnf,SAT,200.1498017311096,10.0,False,False,1558988.0,40454586.0,1102403574.0,3068.0,167970.0,999018.0,198.855,,,,,,,,,,,,,,,,,,26455890.0,0.025485,crafted,25.94926067423226,0.03853674339912909,202121.5392176533,0.0019679433068118548,508.14471968709256,15.328518806737025,,,,707.1276841130272,27.250398113084138
cadical,satsgi-n23himBHm26-p0-q248.cnf,benchmarks/satsgi-n23himBHm26-p0-q248.cnf,SAT,0.0248694419860839,10.0,False,False,,,0.0,,,,,,,,,,0.01,0.01,68.0,10.0,,,,,,,,,,,random,,,,,,,,,,,
glucose,satsgi-n23himBHm26-p0-q248.cnf,benchmarks/satsgi-n23himBHm26-p0-q248.cnf,SAT,0.0391750335693359,10.0,False,False,0.0,324.0,598.0,1.0,598.0,14076.0,0.007587,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,random,,0.0,8270.573640391458,,0.0,25.526461853060056,,,,,1.845679012345679
maplesat,satsgi-n23himBHm26-p0-q248.cnf,benchmarks/satsgi-n23himBHm26-p0-q248.cnf,SAT,0.0279369354248046,10.0,False,False,0.0,324.0,598.0,1.0,598.0,14076.0,0.009619,,,,,,,,,,,,,,,,,,0.0,,random,,0.0,11597.549805420942,,0.0,35.794906806854755,,,,,1.845679012345679
cadical,goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,benchmarks/goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,UNSAT,15.214160203933716,20.0,False,False,216509.0,1373029.0,76191694.0,10375.0,,,,208927.0,122440.0,53008.0,24969.0,3187.0,15.14,15.2,68.0,20.0,,,,,,,,,,,industrial,6.341671708797325,0.15768712823982597,90246.782050119,0.047919486025985066,20.868337349397592,681.9305082194073,0.9649806705494922,,,351.91005454738604,55.49168590029781
glucose,goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,benchmarks/goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,UNSAT,14.168153524398804,20.0,False,False,208236.0,2492980.0,111080766.0,1038.0,12998.0,77941.0,14.0463,,,,,,,,,,1311.0,10.0,144461.0,21.0,8445.0,3231.0,452.0,5397.0,,,industrial,11.971897270404734,0.0835289492896052,175956.59135870243,0.00498472886532588,200.61271676300578,73.26289895239157,,0.6937369138861676,0.02591770875352965,533.4368985189881,44.557423645596835
maplesat,goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,benchmarks/goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,satcoin-genesis-UNSAT-10600.cnf,benchmarks/satcoin-genesis-UNSAT-10600.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,satcoin-genesis-UNSAT-10600.cnf,benchmarks/satcoin-genesis-UNSAT-10600.cnf,TIMEOUT,300.0,,True,False,,,,,134781.0,648661.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,satcoin-genesis-UNSAT-10600.cnf,benchmarks/satcoin-genesis-UNSAT-10600.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,par32-4.shuffled.cnf,benchmarks/par32-4.shuffled.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
glucose,par32-4.shuffled.cnf,benchmarks/par32-4.shuffled.cnf,TIMEOUT,300.0,,True,False,,,,,3176.0,9869.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,par32-4.shuffled.cnf,benchmarks/par32-4.shuffled.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,SCPC-800-41.cnf,benchmarks/SCPC-800-41.cnf,SAT,13.038963317871094,10.0,False,False,276046.0,347776.0,18822906.0,2343.0,,,,268317.0,124966.0,105675.0,53405.0,989.0,12.92,13.03,68.0,10.0,,,,,,,,,,,crafted,1.2598479963484346,0.7937465495031284,26672.05908335835,0.008487715815480029,117.8173282116944,179.69219966963968,0.9720010433043768,,,68.18757018757744,54.12364855539197
glucose,SCPC-800-41.cnf,benchmarks/SCPC-800-41.cnf,TIMEOUT,300.0,,True,False,,,,,800.0,33540.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
